taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,unique_id,lcnaf,viaf,authority,description,other,ulan
taxonomy_term--corporate_body,476,476,en,2021-10-08T20:33:47+00:00,True,New York University. School of Law,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,New York University,School of Law,bf779e79-01b0-4496-b6ed-f77512abfbf2,http://id.loc.gov/authorities/names/n81013381,http://viaf.org/viaf/144113313,http://viaf.org/viaf/144113313;viaf||http://id.loc.gov/authorities/names/n81013381;lcnaf,,,
taxonomy_term--corporate_body,477,477,en,2021-10-08T20:33:47+00:00,True,"Notman Photo Co. (Boston, Mass.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Notman Photo Co. (Boston, Mass.)",,b3c2a8a9-539c-43fe-95b8-971ea08d1059,http://id.loc.gov/authorities/names/no2007135162,http://viaf.org/viaf/148129503,http://viaf.org/viaf/148129503;viaf||http://id.loc.gov/authorities/names/no2007135162;lcnaf,"Location information: Boston, MA",,
taxonomy_term--corporate_body,478,478,en,2021-10-08T20:33:47+00:00,True,Office of News and Information Services,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Office of News and Information Services,,aca8df8a-8a1b-42d3-838b-89d9a0759d7b,,,,,,
taxonomy_term--corporate_body,479,479,en,2021-10-08T20:33:47+00:00,True,Ohio State University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Ohio State University,,cb862fae-c86c-4943-8317-ad5a0c40e28a,http://id.loc.gov/authorities/names/n79046205,http://viaf.org/viaf/129559629,http://viaf.org/viaf/129559629;viaf||http://id.loc.gov/authorities/names/n79046205;lcnaf,,,
taxonomy_term--corporate_body,480,480,en,2021-10-08T20:33:47+00:00,True,"Olympic Winter Games (22nd : 2014 : Sochi, Russia)",0,2023-01-12T16:40:19+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,2014.0,"Sochi, Russia",22nd,Olympic Winter Games,,bd8cd65f-40f2-4c86-a0ad-f6014d76d1b1,http://id.loc.gov/authorities/names/n2009042303,http://viaf.org/viaf/147224752,http://viaf.org/viaf/147224752;viaf||http://id.loc.gov/authorities/names/n2009042303;lcnaf,,,
taxonomy_term--corporate_body,481,481,en,2021-10-08T20:33:47+00:00,True,Omicron Delta Kappa,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Omicron Delta Kappa,,2231eb82-6b8b-44f6-ba59-28fdc3c0fb5d,http://id.loc.gov/authorities/names/n2004071293,http://viaf.org/viaf/159378017,http://viaf.org/viaf/159378017;viaf||http://id.loc.gov/authorities/names/n2004071293;lcnaf,,,
taxonomy_term--corporate_body,482,482,en,2021-10-08T20:33:47+00:00,True,Organ Procurement and Transplantation Network (United States),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Organ Procurement and Transplantation Network (United States),,06ee3ce1-d9f5-488e-a53e-88c7fcd32bd7,http://id.loc.gov/authorities/names/no2006001369,http://viaf.org/viaf/138737924,http://viaf.org/viaf/138737924;viaf||http://id.loc.gov/authorities/names/no2006001369;lcnaf,,,
taxonomy_term--corporate_body,483,483,en,2021-10-08T20:33:47+00:00,True,"Oscar & Associates, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Oscar & Associates, Inc.",,75e2d7e1-6afd-4347-97a6-db5c7172ca87,,,,"Location information: Chicago, IL",,
taxonomy_term--corporate_body,484,484,en,2021-10-08T20:33:47+00:00,True,P & A Photo,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,P & A Photo,,4006070b-1763-4bc2-b549-2af96b099f32,,,,Location information: New York,,
taxonomy_term--corporate_body,485,485,en,2021-10-08T20:33:47+00:00,True,Pach Brothers (Firm),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Pach Brothers (Firm),,ba180bb2-9912-4758-b77b-29281ec0977b,http://id.loc.gov/authorities/names/n93124968,http://viaf.org/viaf/124487236,http://viaf.org/viaf/124487236;viaf||http://id.loc.gov/authorities/names/n93124968;lcnaf,"Location information: New York; Cambridge, MA",,
taxonomy_term--corporate_body,486,486,en,2021-10-08T20:33:47+00:00,True,"Parker, Thomas & Rice",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Parker, Thomas & Rice",,4b4418a2-cbdd-4203-9bf2-5ae2cfbc9930,,,,,,
taxonomy_term--corporate_body,487,487,en,2021-10-08T20:33:47+00:00,True,Peabody Conservatory of Music,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Peabody Conservatory of Music,,cd1bec45-75fd-4ce4-9a54-e266238f6dd6,http://id.loc.gov/authorities/names/n85129666,http://viaf.org/viaf/145481534,http://viaf.org/viaf/145481534;viaf||http://id.loc.gov/authorities/names/n85129666;lcnaf,,,
taxonomy_term--corporate_body,488,488,en,2021-10-08T20:33:47+00:00,True,Pennsylvania State University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Pennsylvania State University,,de659790-4877-40e5-97fc-ec525d026f3e,http://id.loc.gov/authorities/names/n79097418,http://viaf.org/viaf/131708105,http://viaf.org/viaf/131708105;viaf||http://id.loc.gov/authorities/names/n79097418;lcnaf,,,
taxonomy_term--corporate_body,489,489,en,2021-10-08T20:33:47+00:00,True,Pennsylvania State University. Applied Research Laboratory,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Pennsylvania State University,Applied Research Laboratory,c02a094d-4828-4048-9a8d-b90ab575b34e,http://id.loc.gov/authorities/names/n79105831,http://viaf.org/viaf/146571089,http://viaf.org/viaf/146571089;viaf||http://id.loc.gov/authorities/names/n79105831;lcnaf,,,
taxonomy_term--corporate_body,490,490,en,2021-10-08T20:33:47+00:00,True,Perkin-Elmer Corporation,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Perkin-Elmer Corporation,,260f67f8-0391-42d4-866c-3df0b0fe445a,http://id.loc.gov/authorities/names/n82053279,http://viaf.org/viaf/144757228,http://viaf.org/viaf/144757228;viaf||http://id.loc.gov/authorities/names/n82053279;lcnaf,,,
taxonomy_term--corporate_body,491,491,en,2021-10-08T20:33:47+00:00,True,Phi Kappa Psi,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Phi Kappa Psi,,09816aad-be2b-4dec-83df-6b41d7be1604,http://id.loc.gov/authorities/names/n81062679,http://viaf.org/viaf/153614857,http://viaf.org/viaf/153614857;viaf||http://id.loc.gov/authorities/names/n81062679;lcnaf,,,
taxonomy_term--corporate_body,492,492,en,2021-10-08T20:33:47+00:00,True,Photo-crafters,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Photo-crafters,,a0fe7e96-4163-447c-be3d-aeb266985308,,,,,,
taxonomy_term--corporate_body,493,493,en,2021-10-08T20:33:47+00:00,True,Piccering Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Piccering Studio,,ce7e9d67-2a11-4777-a9b0-06d092b126ca,,,,"Location information: Annapolis, MD",,
taxonomy_term--corporate_body,494,494,en,2021-10-08T20:33:47+00:00,True,Piper & Marbury,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Piper & Marbury,,f39bff97-e500-4928-aa4c-43b9e84a756d,http://id.loc.gov/authorities/names/n91043466,http://viaf.org/viaf/153741421,http://viaf.org/viaf/153741421;viaf||http://id.loc.gov/authorities/names/n91043466;lcnaf,,,
taxonomy_term--corporate_body,495,495,en,2021-10-08T20:33:47+00:00,True,Pithotomy Club,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Pithotomy Club,,5ad1abd8-fd6e-46fb-b54c-e6822a17e5ad,,,,,,
taxonomy_term--corporate_body,496,496,en,2021-10-08T20:33:47+00:00,True,Princeton University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Princeton University,,0d52d00b-6d22-4835-98df-0b9196bf7c18,http://id.loc.gov/authorities/names/n79055384,http://viaf.org/viaf/141200041,http://viaf.org/viaf/141200041;viaf||http://id.loc.gov/authorities/names/n79055384;lcnaf,,,
taxonomy_term--corporate_body,497,497,en,2021-10-08T20:33:47+00:00,True,Project Liberty Ship,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Project Liberty Ship,,054519db-6b3b-45ac-a2d8-b48eb5fe8a75,,,,"Location information: Baltimore, MD",,
taxonomy_term--corporate_body,498,498,en,2021-10-08T20:33:47+00:00,True,Project Muse,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Project Muse,,5dc19b5b-0673-4e9f-a45f-0c2d73269ef8,http://id.loc.gov/authorities/names/n96089174,http://viaf.org/viaf/149092937,http://viaf.org/viaf/149092937;viaf||http://id.loc.gov/authorities/names/n96089174;lcnaf,,,
taxonomy_term--corporate_body,499,499,en,2021-10-08T20:33:47+00:00,True,Rembrandt Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Rembrandt Studio,,ca051a18-8150-429e-a7d7-f16d20ee1f74,,,,"Location information: Easton, PA",,
taxonomy_term--corporate_body,500,500,en,2021-10-08T20:33:47+00:00,True,Republican Party (U.S. : 1854- ),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Republican Party (U.S. : 1854- ),,83205e3e-3ed4-41f0-8df1-b6c1671c46bc,http://id.loc.gov/authorities/names/n80067040,http://viaf.org/viaf/123152632,http://viaf.org/viaf/123152632;viaf||http://id.loc.gov/authorities/names/n80067040;lcnaf,,,
taxonomy_term--corporate_body,501,501,en,2021-10-08T20:33:47+00:00,True,"Research Information Services, GE",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Research Information Services, GE",,1bf918b2-85c9-430d-881f-4674ed40b4ab,,,,"Location information: Schenectady, NY",,
taxonomy_term--corporate_body,502,502,en,2021-10-08T20:33:47+00:00,True,Rettberg Brothers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Rettberg Brothers,,9a1ce391-bd86-4695-ab46-5db97b1f9000,,,,,,
taxonomy_term--corporate_body,503,503,en,2021-10-08T20:33:47+00:00,True,Robert Smith Photography,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Robert Smith Photography,,7f4b087e-9539-4153-bb1d-16e97fc2b325,,,,,,
taxonomy_term--corporate_body,504,504,en,2021-10-08T20:33:47+00:00,True,Rockefeller Institute for Medical Research,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Rockefeller Institute for Medical Research,,83d1f2cc-e87d-48a6-95b1-70eac3d04f9c,http://id.loc.gov/authorities/names/n84004719,http://viaf.org/viaf/137251162,http://viaf.org/viaf/137251162;viaf||http://id.loc.gov/authorities/names/n84004719;lcnaf,,,
taxonomy_term--corporate_body,505,505,en,2021-10-08T20:33:47+00:00,True,Rockwood Photo,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Rockwood Photo,,6768aa2e-e9d4-47fc-97de-5aa029d41598,,,,Location information: New York,,
taxonomy_term--corporate_body,506,506,en,2021-10-08T20:33:47+00:00,True,Rohm and Haas Company,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Rohm and Haas Company,,89585e09-93e3-44e0-9c01-49c978b828ac,http://id.loc.gov/authorities/names/n83191201,http://viaf.org/viaf/153495768,http://viaf.org/viaf/153495768;viaf||http://id.loc.gov/authorities/names/n83191201;lcnaf,,,
taxonomy_term--corporate_body,507,507,en,2021-10-08T20:33:47+00:00,True,"Rose Studio (Providence, R.I.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Y. E. Rose Studio,,fce68611-4362-4600-a9b5-30872f1b6ede,http://id.loc.gov/authorities/names/no2009062549,http://viaf.org/viaf/152835401,http://id.loc.gov/authorities/names/no2009062549;lcnaf||http://viaf.org/viaf/152835401;viaf,,,
taxonomy_term--corporate_body,508,508,en,2021-10-08T20:33:47+00:00,True,Ross Photos,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Ross Photos,,7d07a360-fdcc-45d0-b79e-ab0377aee64e,,,,"Location information: New York City, NY",,
taxonomy_term--corporate_body,509,509,en,2021-10-08T20:33:47+00:00,True,"Royal Prince Alfred Hospital (Sydney, N.S.W.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Royal Prince Alfred Hospital (Sydney, N.S.W.)",,186492e9-6747-42fb-9542-f6c5af4c8a0f,http://id.loc.gov/authorities/names/n85387244,http://viaf.org/viaf/155735775,http://viaf.org/viaf/155735775;viaf||http://id.loc.gov/authorities/names/n85387244;lcnaf,,,
taxonomy_term--corporate_body,510,510,en,2021-10-08T20:33:47+00:00,True,Savoy Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Savoy Studio,,03682c92-6335-4f49-989f-68afc6fa9c79,,,,,,
taxonomy_term--corporate_body,511,511,en,2021-10-08T20:33:47+00:00,True,Schaefer & Sons,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Schaefer & Sons,,1dd3cf74-64e6-4ccc-9415-5b2910d2842f,,,,,,
taxonomy_term--corporate_body,512,512,en,2021-10-08T20:33:47+00:00,True,Schuyler Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Schuyler Studios,,553b196e-7ed5-4269-acc4-006b57430889,,,,Location information: New York,,
taxonomy_term--corporate_body,513,513,en,2021-10-08T20:33:47+00:00,True,Shaw Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Shaw Studio,,8d8d2d82-c882-4a97-b7c6-b905c3079af9,,,,"Location information: Bloomington, IN",,
taxonomy_term--corporate_body,514,514,en,2021-10-08T20:33:47+00:00,True,Shelburne Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Shelburne Studios,,3ad5e6c1-7629-4a38-b548-194428c9f8db,,,,Location information: New York,,
taxonomy_term--corporate_body,515,515,en,2021-10-08T20:33:47+00:00,True,Johns Hopkins University. Sheridan Libraries,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Johns Hopkins University,Sheridan Libraries,4cac922d-a0e5-4418-a5ea-7d428d9a6e8d,http://id.loc.gov/authorities/names/no2003106463,http://viaf.org/viaf/125835239,http://viaf.org/viaf/125835239;viaf||http://id.loc.gov/authorities/names/no2003106463;lcnaf,,,
taxonomy_term--corporate_body,516,516,en,2021-10-08T20:33:47+00:00,True,Sherman & McHugh,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Sherman & McHugh,,4e87a5ea-b12b-43b9-834e-d4d465f62c10,,,,Location information: New York,,
taxonomy_term--corporate_body,517,517,en,2021-10-08T20:33:47+00:00,True,Sherman Sable Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Sherman Sable Studio,,a0cbfc85-98ae-45a8-b278-4438b9373b18,,,,"Location information: Syracuse, NY",,
taxonomy_term--corporate_body,518,518,en,2021-10-08T20:33:47+00:00,True,Shervee & Bushong,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Shervee & Bushong,,b3bb91ed-a062-4e2b-9447-63042dad30f4,,,,"Location information: Worcester, MA",,
taxonomy_term--corporate_body,519,519,en,2021-10-08T20:33:47+00:00,True,"Shriver Hall concert series Baltimore, Md.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Shriver Hall concert series Baltimore, Md.",,a21f6c23-79df-4971-88ac-aef004162e80,,http://viaf.org/viaf/125993585,http://viaf.org/viaf/125993585;viaf,,,
taxonomy_term--corporate_body,520,520,en,2021-10-08T20:33:47+00:00,True,Sigma Phi Epsilon,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Sigma Phi Epsilon,,32fc801f-60c0-4e7b-90fd-392ab378844a,http://id.loc.gov/authorities/names/no95011282,http://viaf.org/viaf/135165873,http://viaf.org/viaf/135165873;viaf||http://id.loc.gov/authorities/names/no95011282;lcnaf,,,
taxonomy_term--corporate_body,521,521,en,2021-10-08T20:33:47+00:00,True,Skidmore College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Skidmore College,,163afa4a-4bee-4d61-bec7-204919d4e616,http://id.loc.gov/authorities/names/n81063529,http://viaf.org/viaf/126678521,http://viaf.org/viaf/126678521;viaf||http://id.loc.gov/authorities/names/n81063529;lcnaf,,,
taxonomy_term--corporate_body,522,522,en,2021-10-08T20:33:47+00:00,True,Slinkman Photographers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Slinkman Photographers,,61782bdc-42d9-4887-96e0-cb9f3af4d03c,,,,,,
taxonomy_term--corporate_body,523,523,en,2021-10-08T20:33:47+00:00,True,Smith Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Smith Studios,,d8e8e626-e87d-4961-a149-68c9c6140a41,,,,"Location information: Frederick, MD",,
taxonomy_term--corporate_body,524,524,en,2021-10-08T20:33:47+00:00,True,Socony Mobil Oil Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Socony Mobil Oil Co.,,5a0ae4ff-7e46-45e7-a64c-9a6e20c0c3ba,,,,"Location information: New York City, NY",,
taxonomy_term--corporate_body,525,525,en,2021-10-08T20:33:47+00:00,True,Southern University and A & M College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Southern University and A & M College,,c38b36e1-40ab-4c7f-adb2-43d817e98fd4,http://id.loc.gov/authorities/names/n80004182,http://viaf.org/viaf/138367926,http://id.loc.gov/authorities/names/n80004182;lcnaf||http://viaf.org/viaf/138367926;viaf,,,
taxonomy_term--corporate_body,526,526,en,2021-10-08T20:33:47+00:00,True,Space Telescope Science Institute (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Space Telescope Science Institute (U.S.),,7677d23f-532a-4aa0-976d-814dac5a6c78,http://id.loc.gov/authorities/names/n82165594,http://viaf.org/viaf/123013418,http://viaf.org/viaf/123013418;viaf||http://id.loc.gov/authorities/names/n82165594;lcnaf,,,
taxonomy_term--corporate_body,527,527,en,2021-10-08T20:33:47+00:00,True,"Sparrows Point Yard (Sparrows Point, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Sparrows Point Yard (Sparrows Point, Md.)",,f68be17b-ad7f-481b-91a3-4824b40e3b43,http://id.loc.gov/authorities/names/no2002114866,http://viaf.org/viaf/124676329,http://viaf.org/viaf/124676329;viaf||http://id.loc.gov/authorities/names/no2002114866;lcnaf,,,
